,VideoID,Start,End,AnnotationTime,Description,true_id,Tenemos video
99771,dZBIdRGKRhM,13,32,22,Two guys in a night club,dZBIdRGKRhM_13_32,1
99911,r0rmrbTb7fU,98,109,96,A young woman is applying brownish-gold eyeshadow to her eyelid with a brush.,r0rmrbTb7fU_98_109,1
99965,kRNHJSc4AXE,220,228,67,A woman is dancing by a large tree in the rain.,kRNHJSc4AXE_220_228,1
100022,ID2xXlUENG0,19,24,21,motocross bikers racing in a street race,ID2xXlUENG0_19_24,1
100093,XEOH3t5AYY0,22,29,28,A man rides a bicycle.,XEOH3t5AYY0_22_29,1
100165,p9g06ktIkJg,4,11,92,Many raccoon looking animals are huddled in a group.,p9g06ktIkJg_4_11,1
100268,iLr7ZHAq1ro,7,11,47,A yellow train is speeding down a track.,iLr7ZHAq1ro_7_11,1
100365,7uF-2adCsI0,60,67,177,"A woman sits down, opens a can of soft drink, and takes a drink.",7uF-2adCsI0_60_67,1
100521,sv5YlZspb30,10,20,20,The people picked rice in the rice field.,sv5YlZspb30_10_20,1
100589,J_evFB7RIKA,104,120,64,Someone is removing the seeds from a green pepper.,J_evFB7RIKA_104_120,1
100647,AKVBK-0veE8,5,12,32,A person driving a car backs up.,AKVBK-0veE8_5_12,1
100912,b24_bb57PPk,631,637,44,Marlon Wayons serving food at an event.,b24_bb57PPk_631_637,1
100975,TPD5wO_LEPU,2,6,69,A young boy is cleaning a wood floor with a sweeper.,TPD5wO_LEPU_2_6,1
101059,6vC6AT27RUc,29,46,77,A fox or dog wags its tail and smiles.,6vC6AT27RUc_29_46,1
101103,HzYtvOYOEoU,21,32,130,A group of women do a tribal dance.,HzYtvOYOEoU_21_32,1
101388,OfgSCMxttCc,86,92,79,A man is holding up and talking about a gray You Tube T-shirt.,OfgSCMxttCc_86_92,1
101432,JMUAylpXzG0,45,62,70,A woman is cutting pieces from a cake.,JMUAylpXzG0_45_62,1
101495,BLXzfdNmydQ,151,156,37,A girl riding a horse.,BLXzfdNmydQ_151_156,1
101547,zulPFoY64wE,26,33,69,A man is riding a horse by some water and a woman's head comes out of the water.,zulPFoY64wE_26_33,1
101603,p3J3TAdKAYQ,0,10,18,A cat is eating food.,p3J3TAdKAYQ_0_10,1
101665,Dgf0VHMEtNs,57,66,69,Four people in surgical masks are operating on a man.,Dgf0VHMEtNs_57_66,1
101778,u4T76jsPin0,0,11,82,Eight men are running a race on a track.,u4T76jsPin0_0_11,1
101964,pcjuCotJYj8,50,62,46,A newscaster is paddling in a boat.,pcjuCotJYj8_50_62,1
102038,MwOEK-KXSPc,1,10,198,A monkey is brushing the hair of a large white dog.,MwOEK-KXSPc_1_10,1
102123,N3A7944_UJw,63,70,46,A chef cooking food,N3A7944_UJw_63_70,1
102190,4-1gpwkD7Hc,7,15,39,A group of turtles crawls across the sand.,4-1gpwkD7Hc_7_15,1
102358,QMJY29QMewQ,42,52,55,Eggs are being prepared for a meal.,QMJY29QMewQ_42_52,1
102430,Ffv7fhL1EDY,177,184,86,Two teams of men are playing soccer on a grass field.,Ffv7fhL1EDY_177_184,1
102614,swJ0zhVJ8DU,15,21,68,People are disembarking from a train.,swJ0zhVJ8DU_15_21,1
102663,8HB7ywgJuTg,131,142,154,"Someone seasons rice in a skillet with a white substance, and another person stirs the mixture with a spatula.",8HB7ywgJuTg_131_142,1
102724,k5OKBX2e7xA,19,32,12,A man is doing motorcycle tricks.,k5OKBX2e7xA_19_32,1
102784,8CzlhZtunNc,5,11,81,A baby snow leopard sitting in front of an adult snow leopard runs off.,8CzlhZtunNc_5_11,1
102837,G-M78KIy19E,315,330,142,A man is felling a tree.,G-M78KIy19E_315_330,1
102964,xkNDE1JL6Z8,50,59,155,a man playing football,xkNDE1JL6Z8_50_59,1
103055,WV9K6MbLjHA,106,116,360,One man is riding a horse in a field.,WV9K6MbLjHA_106_116,1
103204,fY0lZTWlBAg,470,485,32,A woman is stepping side to side.,fY0lZTWlBAg_470_485,1
103343,MICawzo1MqI,3,13,47,A man is making a call on his mobile.,MICawzo1MqI_3_13,1
103402,DcDYRpa34W8,11,25,10,A baby is laughing.,DcDYRpa34W8_11_25,1
103461,9VG7Elw9TDA,85,91,49,A man and a woman are kissing.,9VG7Elw9TDA_85_91,1
103558,5fq9iIxxA1s,12,27,65,A boy is calling another to pass football.,5fq9iIxxA1s_12_27,1
103702,5EXVeP6R3yc,105,108,76,A man emerges out of a puddle of muddy water.,5EXVeP6R3yc_105_108,1
103757,qOiN__I1-Zo,2,8,31,A dog barks at a walking electronic chicken.,qOiN__I1-Zo_2_8,1
103988,5fDBl1wT2Lk,34,39,47,A big ball bounces over a nut.,5fDBl1wT2Lk_34_39,1
104061,bnN_o0Hkn3M,73,80,23,A man shoots two different guns.,bnN_o0Hkn3M_73_80,1
104129,FvfjDQj5sOY,1,10,52,A boy is playing a guitar and other boy is listing to its.,FvfjDQj5sOY_1_10,1
104232,1Dty_eGY9Ec,123,133,30,A man getting face painted by a woman artist,1Dty_eGY9Ec_123_133,1
104296,gtixLEvO2Us,0,6,21,A woman is dancing.,gtixLEvO2Us_0_6,1
104373,muI1BFsdbdo,33,45,18,The men are running a race.,muI1BFsdbdo_33_45,1
104418,mtrCf667KDk,134,176,26,a person cutting up a fruit,mtrCf667KDk_134_176,1
104474,x8Ul09tk6zk,0,8,58,"A person practices a foul shot in the gym, and makes it!",x8Ul09tk6zk_0_8,1
104578,wkgGxsuNVSg,34,41,31,A fishing is chasing a boy.,wkgGxsuNVSg_34_41,1
104747,p69Q8lTkZTc,21,29,56,A man in a loosing attempt to hitchhike.,p69Q8lTkZTc_21_29,1
104817,7EOqi_6rnkg,36,44,60,A man in a gorilla suit plays a bongo in a shopping center.,7EOqi_6rnkg_36_44,1
104872,R0e8ojL0vcc,8,14,31,A chef cutting banana bread,R0e8ojL0vcc_8_14,1
104939,bDoCQEwghZU,201,211,22,A man is spinning in a chair.,bDoCQEwghZU_201_211,1
104998,qew09qQgMAg,22,27,37,A man is crawling with a ice cream cone in hand.,qew09qQgMAg_22_27,1
105053,ulPvRmNfXK4,96,100,251,A man holding an umbrella has jumped a hurdle and a wall.,ulPvRmNfXK4_96_100,1
105130,Tm1HjqK0ABg,9,15,62,A boy is skateboarding in a busy city area.,Tm1HjqK0ABg_9_15,1
105183,TFJ6oR89Vb8,90,107,622,An omelet is being cooked in a pan.,TFJ6oR89Vb8_90_107,1
105247,iUYWdCxvJCI,2,14,19,a baby playing in the living room,iUYWdCxvJCI_2_14,1
105322,vpR0L3sIvoo,15,49,51,A cat jumps frantically in the air.,vpR0L3sIvoo_15_49,1
105438,HmVPxs4ygMc,44,53,39,Paper is being ripped apart.,HmVPxs4ygMc_44_53,1
105511,lFdg5CWMTt0,24,28,28,The man used a hammer to hit his hand.,lFdg5CWMTt0_24_28,1
105683,HAjwXjwN9-A,16,24,67,"Women, with numbers on their backs, are skating in a roller derby.",HAjwXjwN9-A_16_24,1
105837,m1c04pCYGxA,57,64,26,a woman climbing a mountain,m1c04pCYGxA_57_64,1
106129,jmoT2we_rqo,0,5,68,A basket ball player does a left handed lay-up.,jmoT2we_rqo_0_5,1
106230,pW9DFPqoIsI,26,50,65,a person writing opening a package,pW9DFPqoIsI_26_50,1
106351,Mutb8BHFvzk,15,20,34,A man breaks an apple in half with his hands.,Mutb8BHFvzk_15_20,1
106475,PqvKNqkGI9o,47,52,120,Four men are fighting and one man throws an armed man over his shoulder onto the ground.,PqvKNqkGI9o_47_52,1
106623,1QVn0FffExM,14,24,21,A lion is licking his chops.,1QVn0FffExM_14_24,1
106700,z_qf7tOnHVg,81,89,30,A man is eating a banana.,z_qf7tOnHVg_81_89,1
106823,zS50h-a8RTg,3,9,27,A man dives into the pool.,zS50h-a8RTg_3_9,1
107160,Cx1We6GX4IM,0,8,26,A dog is staring and wagging it's tail.,Cx1We6GX4IM_0_8,1
107413,oG6LLGi_n48,51,55,18,a kid falling out a bike,oG6LLGi_n48_51_55,1
107535,rlQ2kW-FvMk,66,79,75,A man is instructing or describing a woman who is exercising.,rlQ2kW-FvMk_66_79,1
107655,IBgsLmDcL78,80,84,348,A man slicing butter into a bowl.,IBgsLmDcL78_80_84,1
107726,Sj6GSmDpNDw,0,12,29,A group of couples are dancing in an event.,Sj6GSmDpNDw_0_12,1
107782,UhI-p6AysWY,25,30,19,a white cat licking his tongue,UhI-p6AysWY_25_30,1
107845,C12BRGGcd5E,101,117,45,A lady is talking and washing her hands.,C12BRGGcd5E_101_117,1
108049,sZf3VDsdDPM,107,114,75,A man and a woman are sitting down eating with forks.,sZf3VDsdDPM_107_114,1
108104,1dYpcVv6n3Y,0,18,182,"A diapered baby is standing holding onto a coffee table and dancing, trying to mimic the three women he is watching dance on television.",1dYpcVv6n3Y_0_18,1
108272,Xvy21KrDv8I,0,10,69,A badger climbs out of a hole and walks down a path.,Xvy21KrDv8I_0_10,1
108333,hksxtbcS780,7,14,81,Two pandas are snuggling.,hksxtbcS780_7_14,1
108441,nLvX-erABqY,67,72,36,A cartoon bunny kisses another bunny.,nLvX-erABqY_67_72,1
108487,cwkjJrGpoaU,30,41,51,A man cuts a slab of meat.,cwkjJrGpoaU_30_41,1
108657,IWhrWLOAin0,1,4,52,A large dog gets something out of a refrigerator.,IWhrWLOAin0_1_4,1
108709,JnNe61UZsdM,78,88,74,A blond woman in a slinky gown is dancing.,JnNe61UZsdM_78_88,1
108865,9fkS7wqrzAY,13,25,21,A boy is playing a cello.,9fkS7wqrzAY_13_25,1
108928,tmAX2PnRCY0,284,292,23,The person is pouring coconut water.,tmAX2PnRCY0_284_292,1
109040,06CbMa0kDr8,3,13,89,Someone is feeding a red panda cub out of the palm of his hand.,06CbMa0kDr8_3_13,1
109085,fd7Ky1lEPT8,40,50,31,a man cutting up a fruit,fd7Ky1lEPT8_40_50,1
109160,BefkDBj5gSw,104,109,45,A man is walking down a stone path.,BefkDBj5gSw_104_109,1
109202,ZnLgsasu82g,71,81,53,A boy rides a bike on a fence.,ZnLgsasu82g_71_81,1
109271,bxjFqtfJlMs,18,27,301,A man adds some salt and black pepper powder to a bowl containing poultry seasoning and mixes the three ingredients with a spoon.,bxjFqtfJlMs_18_27,1
109347,ZYaxg5NZW_g,21,27,29,A baby monkey is eating.,ZYaxg5NZW_g_21_27,1
109402,p6cg2jWI34M,34,42,42,Three white lion cubs sniff each other.,p6cg2jWI34M_34_42,1
109467,X56XkGFe7OY,47,61,52,A bunch of raccoons are eating peanuts.,X56XkGFe7OY_47_61,1
109541,OxL9z2BzBnk,0,19,37,A small puppy wagging it's tail.,OxL9z2BzBnk_0_19,1
109608,d-2C_N5anww,1,3,104,A dog running down a road runs into a brick mailbox.,d-2C_N5anww_1_3,1
109665,NMlKMfiHSho,1,15,154,A cat is trying to use it's mouth and paws to get a small plastic bottle someone is holding.,NMlKMfiHSho_1_15,1
109707,O9cOSO9L8Zs,1,16,21,A man is swinging on a rope.,O9cOSO9L8Zs_1_16,1
109781,Ce7equ9zCxk,4,19,62,"A phone is off the hook, and a bird appears to be dialing it with it's beak.",Ce7equ9zCxk_4_19,1
109825,po2tcrG6KzM,2,8,28,A person is playing the keyboard.,po2tcrG6KzM_2_8,1
109935,LSuVRWPoHr0,0,37,214,A carrot being sliced and diced.,LSuVRWPoHr0_0_37,1
109995,Yh2N6ZtRBdU,110,120,88,A man seated on a park bench is rocking a woman seated on his lap.,Yh2N6ZtRBdU_110_120,1
110038,Vg1jyL3cr60,163,186,38,A group is playing musical instruments.,Vg1jyL3cr60_163_186,1
110220,RiglOfJon8I,3,18,24,A soccer player arguing with a referee.,RiglOfJon8I_3_18,1
110284,gbW9f8xydks,0,10,188,Two animals are eating what appears to be apple slices from a pan within a cage.,gbW9f8xydks_0_10,1
110404,JktNQQnLblQ,4,9,643,A cartoon of a woman flipping a pancake.,JktNQQnLblQ_4_9,1
110549,E61HNXjgyqA,22,32,73,A woman wearing a headset is singing into a large microphone.,E61HNXjgyqA_22_32,1
110586,HYbEf-JKZnA,13,26,105,"Using a knife, a man cuts through a row of bottles that are full of water.",HYbEf-JKZnA_13_26,1
110665,hxZ-5wELSJM,0,12,62,Two men are playing table tennis in front of an audience.,hxZ-5wELSJM_0_12,1
110907,kBMsuhDvg88,45,64,43,A group of people create a human pyramid.,kBMsuhDvg88_45_64,1
111075,yPNFVj-pISU,105,115,32,A car stops to pick up a hitchhiker.,yPNFVj-pISU_105_115,1
111132,Qjbcibrv3L0,26,32,285,There is a view of a pilot in the cockpit of a jet airplane and then the scene switches to a view of exterior of the jet flying.,Qjbcibrv3L0_26_32,1
111198,cUW_bXll6YM,390,395,144,Someone pours olive oil into a bowl of tomato wedges.,cUW_bXll6YM_390_395,1
111264,6QbhfbLUtQs,13,23,26,A bucket of green slime is poured on top of a woman's head.,6QbhfbLUtQs_13_23,1
111322,Puv_4NtflqE,26,34,65,Someone is pouring oil from a plastic bottle into a skillet.,Puv_4NtflqE_26_34,1
111492,jTnrm338_KY,34,42,20,A woman is picking up a reptile.,jTnrm338_KY_34_42,1
111539,akXjIEoecNs,2,12,29,A man is playing the key board.,akXjIEoecNs_2_12,1
111609,c2MwqFYVE7A,40,45,31,A man shoots at a target.,c2MwqFYVE7A_40_45,1
111674,jPBxl9gFqNY,110,117,708,A chef pours oil into a pot.,jPBxl9gFqNY_110_117,1
111742,64Xn9edeWRA,0,11,135,A cat sitting on the back edge of a couch jumps up and is rotated around a ceiling fan then tossed off.,64Xn9edeWRA_0_11,1
111799,hoinj6vyQ2g,8,16,76,A young man is playing a guitar.,hoinj6vyQ2g_8_16,1
111975,e4QGnppJ-ys,6,14,74,A man is skateboarding on a half pipe and he tries to do a flip and fails.,e4QGnppJ-ys_6_14,1
112044,rl1rVk_xIOs,1,16,14,Children are dancing.,rl1rVk_xIOs_1_16,1
112086,EPgQ9QwbsLE,16,23,23,a boy playing with two frogs,EPgQ9QwbsLE_16_23,1
112212,UI3Cbj9fbxQ,2,23,58,A woman unsuccesfully attempts to change a flat tire.,UI3Cbj9fbxQ_2_23,1
112339,tn1d5DmdMqY,15,28,239,A man is playing a guitar.,tn1d5DmdMqY_15_28,1
112459,AQhiE_NL6yY,91,101,79,"Two short cowboys are restrained from fighting by a tall, thin man.",AQhiE_NL6yY_91_101,1
112506,yOnRm3TP6hM,0,12,21,A puppy is doing the moonwalk.,yOnRm3TP6hM_0_12,1
112568,DN7jwyL1Xgg,1,19,43,A spaceship is landing.,DN7jwyL1Xgg_1_19,1
112625,2MCpA01Sn_c,75,82,23,a dear hopping a fence,2MCpA01Sn_c_75_82,1
112692,sRKQfxxEP4M,117,125,63,A group of women in bikinis are synchronized dancing.,sRKQfxxEP4M_117_125,1
112783,Z3m9V8qPXhQ,13,24,24,A man playing drums.,Z3m9V8qPXhQ_13_24,1
112859,Ow_o78zjo14,42,57,15,A monkey is playing drums.,Ow_o78zjo14_42_57,1
112917,tcxhOGyrCtI,15,21,22,a cat walking through grass,tcxhOGyrCtI_15_21,1
113034,J8cP93yG1Ao,14,24,56,Two cars racing on a track slide around the curves.,J8cP93yG1Ao_14_24,1
113139,DDtX5a-OgLQ,1,15,17,A man is playing a guitar.,DDtX5a-OgLQ_1_15,1
113270,AE9UaQwum8c,0,10,71,A lemur is holding up it's arms and someone is scratching him.,AE9UaQwum8c_0_10,1
113373,BOv-2HzNPaA,7,12,37,A dog slides into a pool.,BOv-2HzNPaA_7_12,1
113657,_sJ_09Mf1HY,49,72,46,A boy is dribbling a soccer ball at a show.,_sJ_09Mf1HY_49_72,1
113782,jxdubZzQrio,33,46,41,A chef a cooking meat,jxdubZzQrio_33_46,1
113847,xSmfK498DjI,1,20,19,A girl is doing tricks with a butterfly knife.,xSmfK498DjI_1_20,1
113954,nLz0QuerH1c,8,15,103,A woman is standing behind a cat in a dress holding and waving the cat's paws.,nLz0QuerH1c_8_15,1
114058,C9LHk0AJI7U,196,205,19,A man is kneading dough.,C9LHk0AJI7U_196_205,1
114176,EwTZ2xpQwpA,14,21,197,A boy is singing into a mic.,EwTZ2xpQwpA_14_21,1
114232,bSIjZ75a50s,286,304,122,A person adds strawberries to a cake.,bSIjZ75a50s_286_304,1
114384,8VUbN3hkdBo,36,50,70,A toddler waters plants with a water gun.,8VUbN3hkdBo_36_50,1
114563,xy9LLUUZ6ic,50,60,99,Someone is typing on a stenography machine.,xy9LLUUZ6ic_50_60,1
114610,6mYnZbIwcNo,10,16,64,A person typing on his or her lap top.,6mYnZbIwcNo_10_16,1
114715,JhCvLmf9yr0,46,50,34,Two women are slicing some lemons.,JhCvLmf9yr0_46_50,1
114790,CgWYN5e9K10,30,62,42,A cat is going to the bathroom in a toliet.,CgWYN5e9K10_30_62,1
114971,229NvV0SRHw,0,5,42,A baby is drinking at the table.,229NvV0SRHw_0_5,1
115052,0wutCy2ZGOQ,4,10,41,Several boys are playing football in a fenced in area.,0wutCy2ZGOQ_4_10,1
115262,R8FDJgVW3Vc,0,4,58,A woman is tapping her nails.,R8FDJgVW3Vc_0_4,1
115362,YAud4eS3DoA,54,65,40,A man rolling out dough.,YAud4eS3DoA_54_65,1
115412,clKtfGBVI1I,15,28,43,a man talking to a reporter,clKtfGBVI1I_15_28,1
115482,NjblUomxFQo,100,108,32,Women are using a blender.,NjblUomxFQo_100_108,1
115543,vloe_60s_dk,0,9,15,The man shot his gun.,vloe_60s_dk_0_9,1
115612,EqOGzNkekMk,5,15,75,An extremely muscled man lifts a barbell with his right hand.,EqOGzNkekMk_5_15,1
115767,5CU2JhYM8tY,14,45,133,A little girl imitates a dance video.,5CU2JhYM8tY_14_45,1
115834,a0g7wtBkS98,34,42,31,A girl dives into a lake.,a0g7wtBkS98_34_42,1
115967,N5wsl86P37Q,1,15,31,A person is playing the keyboard.,N5wsl86P37Q_1_15,1
116148,f9_bP219ehQ,63,70,507,A man being interviewed at a park event.,f9_bP219ehQ_63_70,1
116205,s9TklvyLFyI,177,191,192,A woman picks up a cookie sheet filled with what looks like some kind of pastry and she places it in an oven.,s9TklvyLFyI_177_191,1
116387,lKADopH3qFY,0,10,76,A cat and a ferret are playing.,lKADopH3qFY_0_10,1
116554,gyOVZz7kXyM,1,10,91,"A white cat is lying on it's back, and a man is brushing it's hair.",gyOVZz7kXyM_1_10,1
116603,Jxw16bqzVqE,18,28,100,A panda is sitting eating some kind of plant matter.,Jxw16bqzVqE_18_28,1
116646,tHLiYTS9Iz8,1,16,13,Two men are boxing.,tHLiYTS9Iz8_1_16,1
116754,4yYapi-5QYQ,33,57,104,"Someone is doing a card trick, where the card changes each time he runs his hand across the deck.",4yYapi-5QYQ_33_57,1
116817,0M-PyX2DbZc,25,31,52,A man in a construction hat is dancing while two other seated men watch.,0M-PyX2DbZc_25_31,1
116886,1Sp2__RCT0c,11,15,60,A rocket in the sky is hit by lightening and explodes.,1Sp2__RCT0c_11_15,1
117014,t8Nf1MK7lts,0,10,41,A drill sergeant is voicing over his troops.,t8Nf1MK7lts_0_10,1
117063,_OBlgSz8sSM,15,32,68,Two young boys are playing together.,_OBlgSz8sSM_15_32,1
117181,Puh1n8DTKw8,2,9,66,A little child is walking in a corridor.,Puh1n8DTKw8_2_9,1
117263,NNYLo1OeZ-Q,48,54,69,Someone is scrubbing a zucchini with a brush under the running water from a faucet at a sink.,NNYLo1OeZ-Q_48_54,1
117308,NFxWwI0J3As,78,84,29,A girl is riding a horse bareback.,NFxWwI0J3As_78_84,1
117380,sb1dX5xAFvk,10,17,73,A tiger is walking around in an enclosure.,sb1dX5xAFvk_10_17,1
117435,IAvBB2lv8iw,142,148,24,a man shooting a gun,IAvBB2lv8iw_142_148,1
117552,5P6UU6m3cqk,57,75,124,A baby is laughing in a high chair.,5P6UU6m3cqk_57_75,1
117611,otLEUwHao_E,140,151,92,A man in a suit is standing at a microphone and singing.,otLEUwHao_E_140_151,1
117667,LwicaralvS0,90,104,25,A man pours sugar in his coffee and drinks it.,LwicaralvS0_90_104,1
117733,uJPupV4oLZ0,4,12,99,A man is holding a little toad.,uJPupV4oLZ0_4_12,1
117855,0IDJG0q9j_k,1,24,24,A cyclist pedals around a track.,0IDJG0q9j_k_1_24,1
117910,wn9rDTZj-m4,8,18,24,A kid is playing violin.,wn9rDTZj-m4_8_18,1
117964,Ugb_uH72d0I,8,17,53,A man is playing a guitar.,Ugb_uH72d0I_8_17,1
118084,xOQn1z_oWDY,30,39,104,A person is drawing.,xOQn1z_oWDY_30_39,1
118253,1qV4wfjTYIo,151,164,39,A cat retrieves an object out of a dish of water.,1qV4wfjTYIo_151_164,1
118318,xfRIRSWy0y0,10,20,227,A man is tilling a field with a roto-tiller.,xfRIRSWy0y0_10_20,1
118379,bSrpvMSuhPM,17,31,26,A man is talking to a woman.,bSrpvMSuhPM_17_31,1
118428,0k1Ak8aTMVI,4,12,36,A cat hops over a gate.,0k1Ak8aTMVI_4_12,1
118558,zr9OeyfLPPY,4,9,41,Toys are floating in a bathtub.,zr9OeyfLPPY_4_9,1
118617,TXabUVUxJqI,22,31,24,A man is exercising.,TXabUVUxJqI_22_31,1
118743,KrBeBabazDU,15,20,81,A teenage girl shakes her head after hanging up a phone.,KrBeBabazDU_15_20,1
118794,HN-ccxID8IM,3,10,50,A lemur is sitting on the ground looking around.,HN-ccxID8IM_3_10,1
119106,fMFvOgb4k6E,35,43,81,A woman hoeing the ground removes something from her foot.,fMFvOgb4k6E_35_43,1
119277,wpUT0DNB3qs,9,19,86,A raccoon-like animal is sitting on a towel eating something.,wpUT0DNB3qs_9_19,1
119449,6FmN22YcVVE,11,18,39,A female sits in a chair and plays an instrument.,6FmN22YcVVE_11_18,1
119511,dmyz_f8Sx14,56,66,41,A group of men dive into the pool at the same time.,dmyz_f8Sx14_56_66,1
119586,O_Pst-uryQI,1,14,170,"A woman appears to be hit by lightening and is bleeding at the mouth, and a crying man holds her prone body as they talk to each other.",O_Pst-uryQI_1_14,1
119631,xGdoi3W3Z4o,2,40,32,A small baby is dancing.,xGdoi3W3Z4o_2_40,1
119878,uy0HNWto0UY,18,25,65,A young man lying in bed sits up on the side of the bed.,uy0HNWto0UY_18_25,1
119936,3opDcpPxllE,50,66,22,A car drives backwards while trying to escape the police.,3opDcpPxllE_50_66,1
120006,1hPxGmTGarM,9,19,85,A cat in a cage is angrily meowing at something.,1hPxGmTGarM_9_19,1
120166,B-Lsf7ZKf5c,10,25,152,The man is pouring fuel on the flag.,B-Lsf7ZKf5c_10_25,1
120213,yBK02O1Oewc,20,35,512,A man is making bretzels out of thin strips of dough and placing them on the counter table.,yBK02O1Oewc_20_35,1
120277,nHZsE7T7hwI,13,23,31,A cook making a cheese dish,nHZsE7T7hwI_13_23,1
120346,1qxMJLkHDLw,0,9,75,One man is beating another man tied to a pole with a strap.,1qxMJLkHDLw_0_9,1
120393,gGDtPJzh_0s,30,45,80,Spreading butter on a roll,gGDtPJzh_0s_30_45,1
120467,5l6acVf12S4,7,13,57,A white dog is running down the sidewalk.,5l6acVf12S4_7_13,1
120577,j7xz1nos-xc,10,20,52,A boy is playing a grand piano.,j7xz1nos-xc_10_20,1
120688,KFt5Zz5Mwlo,12,30,45,A cat playing on a trampoline.,KFt5Zz5Mwlo_12_30,1
120762,6r5DmFa5ZR8,51,58,18,Animals are eating food.,6r5DmFa5ZR8_51_58,1
120972,uxEhH6MPH28,69,85,41,Chicken is being season.,uxEhH6MPH28_69_85,1
121035,2FLsMPsywRc,45,63,151,A fish is being fried in a pan.,2FLsMPsywRc_45_63,1
121081,NUYu9c9XsgY,7,21,22,a person hands typing on a computer,NUYu9c9XsgY_7_21,1
121211,uVPnDJKt1M0,0,6,49,A car being driven.,uVPnDJKt1M0_0_6,1
121333,ZDoy9S82ETA,5,15,43,A stunt car is being driven uphill.,ZDoy9S82ETA_5_15,1
121773,YS1mzzhmWWA,9,16,17,A man is peeling a carrot.,YS1mzzhmWWA_9_16,1
121843,HM-ZDoRWiH4,0,5,60,A man enters a room.,HM-ZDoRWiH4_0_5,1
121913,qIk_Dz5XE5E,104,109,218,A mannequin is tossed away.,qIk_Dz5XE5E_104_109,1
121952,F3pmw2ga244,59,65,55,A baseball player hits a baseball.,F3pmw2ga244_59_65,1
122187,lc9bA-hvqHU,1,6,58,A man does a split in a bowling tournament.,lc9bA-hvqHU_1_6,1
122425,x68Djm_Q0GA,0,10,93,A man is riding a motorcycle with a woman riding behind him as a passenger.,x68Djm_Q0GA_0_10,1
122498,X6uJyuD_Zso,3,17,40,A person is dicing an onion.,X6uJyuD_Zso_3_17,1
122567,R2DvpPTfl-E,20,25,20,a guy typing on a computer,R2DvpPTfl-E_20_25,1
122635,m7x8uIdg2XU,67,73,90,Someone pours a milky looking substance from a measuring cup into a glass bowl of pasta.,m7x8uIdg2XU_67_73,1
